Venue Name,Venue Location,Price per Plate
The Casiita,"Gokulam, Mysore",650 - 650
Green Leaf Banquet Hall,"Gokulam, Mysore",800 - 950
Yashoda Nataraja Kalyana Mantapa,"Gokulam, Mysore","1,15,018"
Shivanna Beegara Outhana Hall,"Gokulam, Mysore","22,000"
Coorg Misty Garden,"Gokulam, Mysore","25,000"
Celebrations Convention Centre,"Gokulam, Mysore","50,018"
