Venue Name,Venue Location,Price per Plate
Eagle Ridge Banquet Hall,"Begur Road, Bangalore",1000 - 1300
Game On,"Begur Road, Bangalore",605 - 755
Vistar Pavithra Convention Hall,"Begur Road, Bangalore","8,00,018"
Sri Bhagya Sagar Party Hall,"Begur Road, Bangalore",388
RN Gold Palace,"Begur Road, Bangalore","50,000"
The New Sri Vaishali Party Hall,"Begur Road, Bangalore","13,000"
