Venue Name,Venue Location,Price per Plate
Hotel Rukmani Riviera,"Lakdikapul, Hyderabad",1500 - 2000
Maruti Gardens,"Lakdikapul, Hyderabad",500
Yousuf Marriage Hall,"Lakdikapul, Hyderabad","80,000"
Maruti Garden,"Lakdikapul, Hyderabad","40,000"
