Venue Name,Venue Location,Price per Plate
The Golkonda Zodiac,"Masab Tank, Hyderabad",1888 - 2360
Mtop Banquets,"Masab Tank, Hyderabad",300 - 400
Jewel Banquet Hall,"Masab Tank, Hyderabad",500 - 800
