Venue Name,Venue Location,Price per Plate
Kushi Party Hall,"Bommanahalli, Bangalore",472 - 472
ERP Mahal,"Bommanahalli, Bangalore",200
Seven Olives Non AC Hall,"Bommanahalli, Bangalore",35018 - 35018
Seven Olives Hotel Hall,"Bommanahalli, Bangalore","55,000"
