Venue Name,Venue Location,Price per Plate
Lavanya Grand,"Mayapuri, Delhi Ncr",600 - 600
Casa Royal Windsor,"Mayapuri, Delhi Ncr","1,500"
Golden Gate Banquets Hall 1,"Mayapuri, Delhi Ncr",1618 - 1818
Mangalam Palace,"Mayapuri, Delhi Ncr","1,200"
Starland Banquets,"Mayapuri, Delhi Ncr",1800 - 2000
The Grand Dreams Mayapuri,"Mayapuri, Delhi Ncr","35,000"
