Venue Name,Venue Location,Price per Plate
AS Banquet Hall,"Kanuru, Vijayawada",450 - 650
Mana Kalyana Vedika,"Kanuru, Vijayawada","6,00,000"
Yarlagadda Grandeur,"Kanuru, Vijayawada","5,00,000"
Anne S Function Hall,"Kanuru, Vijayawada",468 - 668
Sreepada Function Hall,"Kanuru, Vijayawada","35,000"
Hotel Leela Grand Inn Banquet Hall,"Kanuru, Vijayawada","25,000"
YNR Gardens Hall,"Kanuru, Vijayawada","25,000"
Ayla Event Space and Garden,"Kanuru, Vijayawada","70,000"
