Venue Name,Venue Location,Price per Plate
MGM Residency Banquet,"Daryaganj, Delhi",600 - 800
Hotel Hari Piorko,"Daryaganj, Delhi",800 - 1000
Shehnai Banquet,"Daryaganj, Delhi",600 - 600
