Venue Name,Venue Location,Price per Plate
Amar Hind Mandal,"Dadar West, Mumbai",400 - 400
Vanamali Hall,"Dadar West, Mumbai","17,000"
Kohinoor ATC Banquet Hall,"Dadar West, Mumbai",1200 - 1650
Angrezi Mini Hall,"Dadar West, Mumbai",700 - 850
Kashinath Dhuri Banquet Hall,"Dadar West, Mumbai","50,000"
DKT Banquet Hall,"Dadar West, Mumbai","15,000"
Nabar Guruji Banquet Hall,"Dadar West, Mumbai","45,000"
Brahman Sahayak Sangh Hall,"Dadar West, Mumbai","1,50,000"
