Venue Name,Venue Location,Price per Plate
Tap Mini Hall,"Saki Naka, Mumbai",850 - 1050
Galaxy DID Hall,"Saki Naka, Mumbai",650
BZ Venues Banquet Hall in Andheri East,"Saki Naka, Mumbai",699 - 899
Hotel leafio Lawn,"Saki Naka, Mumbai",750 - 850
Modern Kitchen Hall,"Saki Naka, Mumbai","25,000"
