Venue Name,Venue Location,Price per Plate
Chhaya Palace,"Narela, Delhi Ncr",850
Hotel Sudhir,"Narela, Delhi Ncr",650 - 750
Ayushmann Garden,"Narela, Delhi Ncr","1,77,000"
