Venue Name,Venue Location,Price per Plate
Sri Amman Marriage Hall,"Eraiyur, Tiruchirappalli","50,000"
ARB Mahal,"Eraiyur, Tiruchirappalli","30,000"
Jayam mini marriage hall,"Eraiyur, Tiruchirappalli","20,000"
Selva Jothi Mahal,"Eraiyur, Tiruchirappalli","25,000"
