Venue Name,Venue Location,Price per Plate
Sri Sakthi Pelli Pandiri,"Prasadampadu, Vijayawada","1,10,000"
Sri Uma Ramalingeswara Swami Kalyanamandapam Hall 1,"Prasadampadu, Vijayawada","37,018"
