Venue Name,Venue Location,Price per Plate
Papyrus Port Resort,"Kothur, Hyderabad",750 - 950
Sree Guru Lodge Banquet Hall,"Kothur, Hyderabad",280 - 500
21489 / Radha Garden function hall,"Kothur, Hyderabad","1,00,000"
Makuta Developers Eco Fields,"Kothur, Hyderabad","25,000"
Reddy Basireddy Function Hall,"Kothur, Hyderabad","40,000"
Kshetra Farm Resort,"Kothur, Hyderabad","1,50,000"
Sri Krishna AC Convention Hall,"Kothur, Hyderabad","30,000"
Syna Farms Hall 4,"Kothur, Hyderabad","60,000"
