Venue Name,Venue Location,Price per Plate
Quba Function Hall,"Kuvempu Nagar 2nd Stage, Mysore",950
Gauri Shankar Function Hall,"Kuvempu Nagar 2nd Stage, Mysore","25,000"
Vijayalakshmi Bhagavan Bhavana,"Kuvempu Nagar 2nd Stage, Mysore","17,000"
