Venue Name,Venue Location,Price per Plate
Abhinandan mini Banquet Hall,"Nerul, Mumbai",850 - 950
Jashn hall,"Nerul, Mumbai",555 - 805
Aansha Hall,"Nerul, Mumbai",350 - 450
Ashraya Banquet Hall,"Nerul, Mumbai",700
