Venue Name,Venue Location,Price per Plate
Mantra Amaltas Hotel,"New Friends Colony, Delhi",1 - 1
The Suryaa,"New Friends Colony, Delhi",2018 - 2218
The Manor Hotel,"New Friends Colony, Delhi",2500 - 2700
