Venue Name,Venue Location,Price per Plate
Gayathri Bhavan,"Sathyamangalam, Erode",400
Peace Valley Resorts,"Sathyamangalam, Erode",220 - 350
JKP Mahal,"Sathyamangalam, Erode","43,000"
