Venue Name,Venue Location,Price per Plate
Selvi Mahal,"Checkanurani, Madurai","25,000"
PNK Mahal,"Checkanurani, Madurai","75,000"
Subiksha Mahal,"Checkanurani, Madurai","5,000"
