Venue Name,Venue Location,Price per Plate
Zai Palace,"Royapuram, Chennai","23,600"
Avsar Mini Hall,"Royapuram, Chennai","22,000"
Ragupathi Raja Marriage Hall,"Royapuram, Chennai","30,000"
Ramjan Mahal,"Royapuram, Chennai","95,000"
AJ Mahal Convention Hall,"Royapuram, Chennai","1,50,000"
Farook Mahal,"Royapuram, Chennai","80,000"
Shree Palace,"Royapuram, Chennai","50,000"
