Venue Name,Venue Location,Price per Plate
Glory Palace Party Hall,"Benson Town, Bangalore",12000 - 12000
NAS Convention Center,"Benson Town, Bangalore","70,018"
Mukhtar Manzil Convention Hall,"Benson Town, Bangalore","65,000"
Paalanaa Bhavana St Marys Multipurpose Hall,"Benson Town, Bangalore",120 - 150
