Venue Name,Venue Location,Price per Plate
League Hotel and Banquets,"Arumbakkam, Chennai",1100 - 1200
Subham Banquet Party Hall,"Arumbakkam, Chennai",450 - 500
Metro Grand Hotel Level 1,"Arumbakkam, Chennai",400
Hotel Metro Grand,"Arumbakkam, Chennai",800 - 950
Radha Regent - Plaza,"Arumbakkam, Chennai",967 - 1032
Ayswariya Mahal,"Arumbakkam, Chennai","2,65,000"
The League Club,"Arumbakkam, Chennai",1100 - 1450
Amirthavalli Hall,"Arumbakkam, Chennai","2,75,000"
