Venue Name,Venue Location,Price per Plate
Nivara Farmhouse,"Donje, Pune",800 - 1000
Shau Resort & Banquets,"Donje, Pune",400
Wildernest Hillltop Resort,"Donje, Pune","1,50,000"
Savai Farm House,"Donje, Pune","50,000"
