Venue Name,Venue Location,Price per Plate
Hotel Eighty Four East Hall,"Moshi, Pune",450 - 550
Emerald Tree,"Moshi, Pune",750 - 900
Moshi Grand,"Moshi, Pune",600 - 650
Hotel 84 East,"Moshi, Pune",450 - 700
Jai Ganesh Lawns,"Moshi, Pune","2,25,018"
Sadhuram Garden,"Moshi, Pune","1,60,000"
84 East Banquet Hall,"Moshi, Pune","50,000"
