Venue Name,Venue Location,Price per Plate
Sai Mithila Convention Hall,"Gannavaram, Vijayawada","2,00,000"
SVR Function Hall,"Gannavaram, Vijayawada","50,000"
Subham Function Hall,"Gannavaram, Vijayawada","50,000"
Sree Function Hall DVS Complex,"Gannavaram, Vijayawada","40,000"
Maharashtra Mandal,"Gannavaram, Vijayawada","36,000"
AB Convention Center,"Gannavaram, Vijayawada","3,00,000"
