Venue Name,Venue Location,Price per Plate
L Elegant Royal Banquet Hall 1,"Jasola, Delhi",1100 - 1400
Aahil Villa Banquets Hall 1,"Jasola, Delhi",800 - 1000
Lotus Center Banquet Hall 1,"Jasola, Delhi",1600 - 1800
Kaisons Inn,"Jasola, Delhi","1,000"
The Nanee Suites Hall,"Jasola, Delhi",900
The Metro Star Hotel Hall,"Jasola, Delhi","28,000"
