Venue Name,Venue Location,Price per Plate
Pearl Banquet,"Khidirpur, Kolkata",600 - 800
Reda Right Taste Hall,"Khidirpur, Kolkata",340 - 450
Saleha Palace Hall,"Khidirpur, Kolkata",350 - 450
Banyan Tree Resort,"Khidirpur, Kolkata","95,000"
Shadman Palace,"Khidirpur, Kolkata","30,000"
Sushila Banquet,"Khidirpur, Kolkata","80,000"
