Venue Name,Venue Location,Price per Plate
Sakthi Palace,"Moulivakkam, Chennai","3,25,000"
Kavya Thirumana Mandapam,"Moulivakkam, Chennai","46,000"
JP Mini Hall,"Moulivakkam, Chennai","30,000"
