Venue Name,Venue Location,Price per Plate
The Wedding Palace,"Podanur, Coimbatore","60,000"
PVG Thirumana Mahal AC,"Podanur, Coimbatore","1,00,000"
Saaral Ac Hall,"Podanur, Coimbatore","35,000"
