Venue Name,Venue Location,Price per Plate
Somani Banquets,"Tathawade, Pune",850 - 900
Blue water Multi Cuisine Restaurant,"Tathawade, Pune","1,00,000"
Raaga Imperio,"Tathawade, Pune",800 - 1000
GMK Banquet Hall,"Tathawade, Pune",600
Hotel Satish Executive,"Tathawade, Pune",750 - 900
New Raghunandan Garden,"Tathawade, Pune",600 - 800
Raghunandan Ac Banquet & Lawn,"Tathawade, Pune","95,000"
