Venue Name,Venue Location,Price per Plate
The Imperial Banquet,"Rama Road, Delhi",1000 - 1200
Andaaz Banquets Hall 1,"Rama Road, Delhi",1600 - 1900
Euphoria Mansion Hall 1,"Rama Road, Delhi","1,200"
Mystique Banquet,"Rama Road, Delhi",1100 - 1300
Tiffany Banquet Hall 1,"Rama Road, Delhi",1105 - 1305
Zion Banquet,"Rama Road, Delhi",1500 - 2000
Ananda Banquets Hall,"Rama Road, Delhi",800 - 1200
Sai Lawns,"Rama Road, Delhi","50,000"
