Venue Name,Venue Location,Price per Plate
Chene Creek Resort,"Ghodbunder, Mumbai",600 - 700
Hotel Merakee,"Ghodbunder, Mumbai",500 - 700
Vihang's Inn,"Ghodbunder, Mumbai",800 - 1200
