Venue Name,Venue Location,Price per Plate
Cypress,"Kr Puram, Bangalore",735 - 892
Sky View Banquet Hall,"Kr Puram, Bangalore",441 - 651
Nandhana Palace KR Puram,"Kr Puram, Bangalore",367 - 472
Kapital Kitchen,"Kr Puram, Bangalore",354 - 472
KR inn Krishnarajapuram,"Kr Puram, Bangalore",577 - 682
RK Convention Hall,"Kr Puram, Bangalore","80,000"
Nanjamma Muddegowda Samudaya Bhavana,"Kr Puram, Bangalore","85,018"
Sri Laxmi Narayan Bhavan,"Kr Puram, Bangalore","1,95,000"
