Venue Name,Venue Location,Price per Plate
Rkv Mahal,"Jagir Ammapalayam, Salem","1,50,000"
Annam Kalyana Mandapam,"Jagir Ammapalayam, Salem","30,000"
Velmurugan Triumana Mandapam,"Jagir Ammapalayam, Salem","48,000"
Anjali Thirumana Mandapam,"Jagir Ammapalayam, Salem","1,50,000"
Velayutha Gounder Thirumana Mandapam,"Jagir Ammapalayam, Salem","60,000"
