Venue Name,Venue Location,Price per Plate
Vithalanjan Banquet Hall,"Wadgaon Sheri, Pune",850
Shree Samarth Hall,"Wadgaon Sheri, Pune",750
Vitthalanjan Mangal,"Wadgaon Sheri, Pune",900 - 1300
Veershaiv-Lingayat Bhavan,"Wadgaon Sheri, Pune",750 - 850
Vitthalanjan Mangal Karyalaya,"Wadgaon Sheri, Pune",500 - 600
Maria Hall,"Wadgaon Sheri, Pune",850
