Venue Name,Venue Location,Price per Plate
Oberois Kamal Kunj Hall 1,"Mansarover Garden, Delhi Ncr",705 - 905
Shree Shyam Palace And Hotel,"Mansarover Garden, Delhi Ncr","1,500"
