Venue Name,Venue Location,Price per Plate
Jhankar Garden,"Aya Nagar, Delhi",1600 - 1800
Luxera Hotel & Banquets,"Aya Nagar, Delhi",3500 - 3800
JMD Garden,"Aya Nagar, Delhi","3,13,200"
