Venue Name,Venue Location,Price per Plate
Kings Cuisine Daimond,"M G Road, Vijayawada",350 - 500
Quality Hotel Regal Banquet Hall,"M G Road, Vijayawada",918 - 1218
Sashi Paradise,"M G Road, Vijayawada",468 - 618
Hotel Marg Krishnaaya - Windsor 1,"M G Road, Vijayawada",500 - 600
Fortune Murali Park - GBR,"M G Road, Vijayawada",700 - 1000
The Gateway Hotel Grand Central 1,"M G Road, Vijayawada",850 - 1000
Tuba Banquets,"M G Road, Vijayawada",550 - 700
