Venue Name,Venue Location,Price per Plate
Vivaant Resort And Retreat,"Igatpuri, Mumbai",590 - 590
Hotel Ashwin Igatpuri,"Igatpuri, Mumbai",1000 - 1500
Dew Drops Resort,"Igatpuri, Mumbai",550 - 600
Tropical Retreat,"Igatpuri, Mumbai",499 - 799
