Venue Name,Venue Location,Price per Plate
Shujaat Function Hall,"Chaderghat, Hyderabad","40,000"
Deewan Banquets,"Chaderghat, Hyderabad","65,000"
Pearl Convention,"Chaderghat, Hyderabad","2,00,000"
