Venue Name,Venue Location,Price per Plate
Krishna Party Hall,"Kodigehalli, Bangalore",599 - 699
Vishwa Ganiga Trust,"Kodigehalli, Bangalore",899 - 999
PGM Sreegandha Palace,"Kodigehalli, Bangalore",800 - 1000
Corona Banquet Hall,"Kodigehalli, Bangalore",900 - 1100
Sri Krishna Palace,"Kodigehalli, Bangalore","1,55,000"
Sri Kollapuradamma Kalyana Mantapa,"Kodigehalli, Bangalore","33,000"
San Palace Convention Hall,"Kodigehalli, Bangalore","1,60,000"
Ranganayaki Ramakrishna Palace,"Kodigehalli, Bangalore","75,000"
