Venue Name,Venue Location,Price per Plate
Ajantha Vijay Sankar Mahal,"Villivakkam, Chennai","1,70,000"
Gupta AC Function Hall,"Villivakkam, Chennai","41,300"
SB Mahal,"Villivakkam, Chennai","50,000"
Shanthosh Mahal,"Villivakkam, Chennai","51,000"
