Venue Name,Venue Location,Price per Plate
KB Mahal,"Anuppanadi, Madurai","20,000"
Jaihind Grand Function Hall,"Anuppanadi, Madurai","8,500"
Marakannu Chettiar Mandapam,"Anuppanadi, Madurai","25,000"
