Venue Name,Venue Location,Price per Plate
S K Events Hall,"Alandi Dewachi, Pune",850
Vrundavan Mangal Karyalay,"Alandi Dewachi, Pune",255
CYGNUS HALL AND LAWNS,"Alandi Dewachi, Pune","1,25,000"
Gurukrupa Mangal Karyalay Garden,"Alandi Dewachi, Pune","50,000"
Pophale Mangal Karyalay Banquet Hall,"Alandi Dewachi, Pune","50,000"
