Venue Name,Venue Location,Price per Plate
"Calcutta Rangers Ballroom Government Place, Kolkata","Esplanade, Kolkata",750 - 900
The LaLiT Great Eastern Kolkata,"Esplanade, Kolkata",1818 - 2218
The Panash,"Esplanade, Kolkata",850 - 850
Subhasree Function Hall,"Esplanade, Kolkata",850 - 850
Ananda Sandhya Hall,"Esplanade, Kolkata",700 - 850
GREEN INN,"Esplanade, Kolkata","59,000"
