Venue Name,Venue Location,Price per Plate
Suribachi Hall,"Malviya Nagar, Delhi",2000 - 3000
Lagoona Emerald Banquet Hall,"Malviya Nagar, Delhi",899
The Panchshila Rendezvous,"Malviya Nagar, Delhi",2200 - 2400
The Sky Lantern,"Malviya Nagar, Delhi",1500 - 2000
