Venue Name,Venue Location,Price per Plate
Hotel Rockdale,"Ram Nagar, Visakhapatnam",750 - 875
Royal Fort Hotel,"Ram Nagar, Visakhapatnam",625 - 835
Karunya Hotel Aaradhana Function Hall,"Ram Nagar, Visakhapatnam","25,000"
Naidu Kalyanamandapam Nellore,"Ram Nagar, Visakhapatnam","1,00,000"
