Venue Name,Venue Location,Price per Plate
ICelebrate Banquet Hall,"Infantry Road, Bangalore",649 - 826
Zone By The Park Town Hall 1,"Infantry Road, Bangalore",500 - 42
Ashraya International Hotel,"Infantry Road, Bangalore","10,000"
