Venue Name,Venue Location,Price per Plate
Asha Function Hall,"Patamata, Vijayawada","25,000"
Swarna Grand Banquet Hall,"Patamata, Vijayawada","25,000"
Nalluru Vari Kalyana Mandapam,"Patamata, Vijayawada",10
