Venue Name,Venue Location,Price per Plate
Avana Resort,"Mettupalayam, Coimbatore",950 - 1100
Misty Grove Resort,"Mettupalayam, Coimbatore",200 - 300
Sathya Garden Resort Open Space,"Mettupalayam, Coimbatore","30,000"
Rama Kalyana Mandapam,"Mettupalayam, Coimbatore","1,00,018"
Classique Inn Resorts Banquet Hall,"Mettupalayam, Coimbatore","25,000"
RVR Mahal,"Mettupalayam, Coimbatore","25,000"
TKV Palani Mahal,"Mettupalayam, Coimbatore","1,00,000"
Thamban Gounder Mahal,"Mettupalayam, Coimbatore","50,001"
