Venue Name,Venue Location,Price per Plate
Shourya convention Hall,"Yousufguda, Hyderabad",1250 - 1550
Lucky Function Hall,"Yousufguda, Hyderabad",200 - 350
Hanumanth Rao Function Hall,"Yousufguda, Hyderabad","60,000"
Sri Sathya Sai Nigamagamam Hall,"Yousufguda, Hyderabad",550 - 700
Sri Sathya Sai Nigamagamam,"Yousufguda, Hyderabad","80,000"
Victory Function hall,"Yousufguda, Hyderabad","1,06,000"
