Venue Name,Venue Location,Price per Plate
Casino Hotel - Durbar Hall,"Willingdon Island, Kochi",590 - 708
ATS Willingdon Hotel,"Willingdon Island, Kochi",250 - 300
Merchant Navy Club Auditorium,"Willingdon Island, Kochi","62,000"
Samudrika Hall,"Willingdon Island, Kochi","2,03,500"
