Venue Name,Venue Location,Price per Plate
L Elegant Royal Banquet Hall 1,"Jasola, Delhi Ncr",1100 - 1400
Aahil Villa Banquets Hall 1,"Jasola, Delhi Ncr",800 - 1000
Lotus Center Banquet Hall 1,"Jasola, Delhi Ncr",1600 - 1800
Kaisons Inn,"Jasola, Delhi Ncr","1,000"
The Nanee Suites Hall,"Jasola, Delhi Ncr",900
The Metro Star Hotel Hall,"Jasola, Delhi Ncr","28,000"
