Venue Name,Venue Location,Price per Plate
Maharaja Residency,"Laxmi Nagar, Delhi","1,118"
Marvel Party Hall,"Laxmi Nagar, Delhi",668
Preeti Garden,"Laxmi Nagar, Delhi",600
