Venue Name,Venue Location,Price per Plate
Goldfinch Hotel,"Race Course, Bangalore",1000 - 1018
Chalukya Banquet,"Race Course, Bangalore",393 - 472
Fortune Park JP Celestial Hampton Court,"Race Course, Bangalore",1200 - 1400
Vividus Hotel,"Race Course, Bangalore",1018 - 1218
