Venue Name,Venue Location,Price per Plate
Atharva Lodge and Hotel,"Dighi, Pune",750 - 950
Mrunal Banquet Hall,"Dighi, Pune",750 - 950
Mrunal Banquet,"Dighi, Pune","1,50,000"
