Artist Name,Artist Location,Price
Makeup by Tahseen Kazi Patel,"Vashi, Navi Mumbai","10,000"
Glow World,"Vashi, Navi Mumbai","10,000"
Make-up Geek,"Vashi, Navi Mumbai","8,000"
Magicdust Makeover,"Vashi, Navi Mumbai","8,000"
