Artist Name,Artist Location,Price
Laksh Makeover,"Madhavaram, Chennai","6,500"
Sujas Artistry,"Madhavaram, Chennai","7,000"
Idhazhika Makeovers,"Madhavaram, Chennai","5,000"
Artistry by Gayu,"Madhavaram, Chennai","15,000"
Rajes Makeup Artist,"Madhavaram, Chennai","7,000"
Sharmila Makeover,"Madhavaram, Chennai","5,000"
Magical Makeovers By Rubini,"Madhavaram, Chennai","10,000"
Padma Makeup Artistry,"Madhavaram, Chennai","8,000"
Desiavani Makeovers,"Madhavaram, Chennai","8,000"
Monisha Makeover Artist,"Madhavaram, Chennai","7,000"
Amul Makeover,"Madhavaram, Chennai","12,000"
