Artist Name,Artist Location,Price
Sharlot Bridal Makeover,"Valasaravakkam, Chennai","10,000"
Saiyamakeoverartistry,"Valasaravakkam, Chennai","8,000"
ELITE MAKEOVER SHINE,"Valasaravakkam, Chennai","7,000"
Shivani Bridal Studio,"Valasaravakkam, Chennai","10,000"
Sara Makeup,"Valasaravakkam, Chennai","7,000"
Baarbie Bridal Studio,"Valasaravakkam, Chennai","10,000"
Sai Herbal Beauty Parlour,"Valasaravakkam, Chennai","10,000"
Cream Screen Makeovers,"Valasaravakkam, Chennai","7,000"
Belend & Blush,"Valasaravakkam, Chennai","8,000"
ArunaMakeover,"Valasaravakkam, Chennai","7,000"
NilaGomez,"Valasaravakkam, Chennai","10,000"
Sakthi Herbal Beauty Parlour,"Valasaravakkam, Chennai","7,000"
Vanathy Elegant R,"Valasaravakkam, Chennai","15,000"
Splendid Makeup Studio,"Valasaravakkam, Chennai","10,000"
Monika Parekh Makeup and Hair Artist,"Valasaravakkam, Chennai","12,000"
Sridevi's Contour Makeup,"Valasaravakkam, Chennai","25,000"
Poonkodi Makeup,"Valasaravakkam, Chennai","7,000"
Sai Lexmi Raj Makeup Artist,"Valasaravakkam, Chennai","13,000"
Illakkiya Mohan Makeup and Hairdo,"Valasaravakkam, Chennai","10,000"
Sathya Makeup Artist,"Valasaravakkam, Chennai","18,000"
Preethi Makeover,"Valasaravakkam, Chennai","10,000"
Sams Bridals,"Valasaravakkam, Chennai","5,000"
Bhuvaneswari Beautician And Makeover,"Valasaravakkam, Chennai","5,000"
