Artist Name,Artist Location,Price
Sunita Makeover,"Chikhali, Pune","25,000"
Surbhi Makeover,"Chikhali, Pune","8,000"
Mua Rani Beauty,"Chikhali, Pune","5,000"
Rozas Makeover,"Chikhali, Pune","15,000"
Punam Makeovers,"Chikhali, Pune","5,000"
Pratibha Makeovers,"Chikhali, Pune","8,000"
