Artist Name,Artist Location,Price
Love Yourself Nilufar Makeup Artist,"Gautam Buddha Nagar, Delhi","12,000"
Monika Chikara Malik,"Gautam Buddha Nagar, Delhi","23,000"
Makeovers By Charu,"Gautam Buddha Nagar, Delhi","20,000"
Ks_Beauty_Salon_Academy,"Gautam Buddha Nagar, Delhi","8,000"
Shivani Makeover,"Gautam Buddha Nagar, Delhi","3,000"
Simranbhardwaj_makeover,"Gautam Buddha Nagar, Delhi","10,000"
Beautify By Parul,"Gautam Buddha Nagar, Delhi","20,000"
