Artist Name,Artist Location,Price
Nithya Makeup Artist,"Kolathur, Chennai","10,000"
Shrutipa Bridal Makeup,"Kolathur, Chennai","10,000"
You Love Your Look,"Kolathur, Chennai","10,000"
Angel Makeover Artistry,"Kolathur, Chennai","15,000"
Rakshiya Artistry,"Kolathur, Chennai","12,000"
Diya Beauty Touch,"Kolathur, Chennai","7,000"
Makeup Reva,"Kolathur, Chennai","12,000"
Glamup with Sisters,"Kolathur, Chennai","8,000"
Makeover by Tanu,"Kolathur, Chennai","7,000"
Nelo Fernaz Makeup Artist,"Kolathur, Chennai","10,000"
Samjosri Makeup Artistry,"Kolathur, Chennai","9,500"
Shahana Makeovers,"Kolathur, Chennai","10,000"
Natural Green,"Kolathur, Chennai","10,000"
SA Makeup Artistry,"Kolathur, Chennai","10,000"
Nalina Makeup Artistry,"Kolathur, Chennai","10,000"
Diyaa Makeup Artist,"Kolathur, Chennai","10,000"
Vishaka Makeup Artist,"Kolathur, Chennai","3,000"
Kausar Bridal Studio,"Kolathur, Chennai","18,000"
Tips and Toes Bridal Studio and Beauty Academy,"Kolathur, Chennai","7,000"
Onedot Makeup Academy,"Kolathur, Chennai","8,000"
Esther Makeup Artistry,"Kolathur, Chennai","7,000"
Mathi Makeover,"Kolathur, Chennai","15,000"
Monic Makeover,"Kolathur, Chennai","17,000"
Amulu Makeup Artist,"Kolathur, Chennai","10,000"
