Artist Name,Artist Location,Price
Makeovers by_khan,"Daryaganj, Delhi","2,000"
AkMakeovers,"Daryaganj, Delhi","25,000"
Kaifi Makeup Artist Academy,"Daryaganj, Delhi","10,000"
Makeup by Zainab,"Daryaganj, Delhi","8,000"
Makeover by Fiza,"Daryaganj, Delhi","8,000"
