Artist Name,Artist Location,Price
BeautiQ Masah,"Defence Colony, Delhi","25,000"
Makeup By Jiya Chopra,"Defence Colony, Delhi","25,000"
Makeover By Farhan,"Defence Colony, Delhi","15,000"
Simrann's Salon,"Defence Colony, Delhi","15,000"
Yes Dear,"Defence Colony, Delhi","14,000"
